ATF	1
36	5
"Type=GenePix ArrayList V1.0"
"BlockCount=32"
"BlockType=0"
"URL=http://nciarray.nci.nih.gov/cgi-bin/clone_report.cgi?navigation=1&CRITERIA=clone&PARAMETER=[ID]"
"Block1= 1400, 12300, 130, 24, 185, 23, 185"
"Block2= 5890, 12300, 130, 24, 185, 23, 185"
"Block3= 10380, 12300, 130, 24, 185, 23, 185"
"Block4= 14870, 12300, 130, 24, 185, 23, 185"
"Block5= 1400, 16790, 130, 24, 185, 23, 185"
"Block6= 5890, 16790, 130, 24, 185, 23, 185"
"Block7= 10380, 16790, 130, 24, 185, 23, 185"
"Block8= 14870, 16790, 130, 24, 185, 23, 185"
"Block9= 1400, 21280, 130, 24, 185, 23, 185"
"Block10= 5890, 21280, 130, 24, 185, 23, 185"
"Block11= 10380, 21280, 130, 24, 185, 23, 185"
"Block12= 14870, 21280, 130, 24, 185, 23, 185"
"Block13= 1400, 25770, 130, 24, 185, 23, 185"
"Block14= 5890, 25770, 130, 24, 185, 23, 185"
"Block15= 10380, 25770, 130, 24, 185, 23, 185"
"Block16= 14870, 25770, 130, 24, 185, 23, 185"
"Block17= 1400, 30260, 130, 24, 185, 23, 185"
"Block18= 5890, 30260, 130, 24, 185, 23, 185"
"Block19= 10380, 30260, 130, 24, 185, 23, 185"
"Block20= 14870, 30260, 130, 24, 185, 23, 185"
"Block21= 1400, 34750, 130, 24, 185, 23, 185"
"Block22= 5890, 34750, 130, 24, 185, 23, 185"
"Block23= 10380, 34750, 130, 24, 185, 23, 185"
"Block24= 14870, 34750, 130, 24, 185, 23, 185"
"Block25= 1400, 39240, 130, 24, 185, 23, 185"
"Block26= 5890, 39240, 130, 24, 185, 23, 185"
"Block27= 10380, 39240, 130, 24, 185, 23, 185"
"Block28= 14870, 39240, 130, 24, 185, 23, 185"
"Block29= 1400, 43730, 130, 24, 185, 23, 185"
"Block30= 5890, 43730, 130, 24, 185, 23, 185"
"Block31= 10380, 43730, 130, 24, 185, 23, 185"
"Block32= 14870, 43730, 130, 24, 185, 23, 185"
"Block"	"Row"	"Column"	"ID"	"Name"
1	2	6	IMAGE:842894	"ATP1B3--ATPase, Na+/K+ transporting, b"
1	2	7	IMAGE:840384	"GRSF1--G-rich RNA sequence binding fac"
1	2	8	IMAGE:814260	"FVT1--fvt1=Follicular lymphoma variant"
1	2	9	IMAGE:898281	"FLNA--filamin A, alpha (actin-binding"
1	2	10	IMAGE:784224	"FGFR4--FGFR4=Fibroblast growth factor"
1	2	11	IMAGE:840889	"PIP5K1C--phosphatidylinositol-4-phosph"
1	2	12	IMAGE:788647	"EPB42--erythrocyte membrane protein ba"
1	2	13	IMAGE:460487	"LTF--lactotransferrin"
1	2	14	IMAGE:855521	"KRT18--keratin 18"
1	2	15	IMAGE:869375	"IDH2--Isocitrate dehydrogenase 2 (NADP"
1	2	16	IMAGE:549933	"IL8--interleukin 8"
1	2	17	IMAGE:310406	"IL6--IL-6"
1	2	18	IMAGE:757440	"IL10RA--interleukin 10 receptor, alpha"
1	2	19	IMAGE:530139	"GNAI2--guanine nucleotide binding prot"
1	2	20	IMAGE:428412	"GZMK--granzyme K (serine protease, gra"
1	2	21	IMAGE:884655	"GARS--glycyl-tRNA synthetase"
1	2	22	IMAGE:810999	"GPX1--glutathione peroxidase 1"
1	2	23	IMAGE:256907	"GSTA3--Glutathione S-transferase A3"
1	2	24	IMAGE:489839	"ENPEP--glutamyl aminopeptidase (aminop"
1	3	1	IMAGE:1473304	"AKR1C3--aldo-keto reductase family 1,"
1	3	2	IMAGE:1486082	"HBP17--heparin-binding growth factor b"
1	3	3	IMAGE:123916	"DMWD--dystrophia myotonica-containing"
1	3	4	IMAGE:110226	"TNFRSF10C--tumor necrosis factor recep"
1	3	5	IMAGE:193087	"MST1--macrophage stimulating 1 (hepato"
1	3	6	IMAGE:162533	"LMO4--LIM domain only 4"
1	3	7	IMAGE:461516	"RARA--retinoic acid receptor, alpha"
1	3	8	IMAGE:487297	"CAP2--adenylyl cyclase-associated prot"
1	3	9	IMAGE:471725	"ITPR1--inositol 1,4,5-triphosphate rec"
1	3	10	IMAGE:489553	"ESRRA--estrogen-related receptor alpha"
1	3	11	IMAGE:1404841	"ZNF175--zinc finger protein 175"
1	3	12	IMAGE:731257	"UNC13--UNC13 (C. elegans)-like"
1	3	13	IMAGE:50754	"MTIF2--mitochondrial translational ini"
1	3	14	IMAGE:181831	"Homo sapiens SNC73 protein (SNC73) mRN"
1	3	15	IMAGE:811108	"TRIP6--thyroid hormone receptor intera"
1	3	16	IMAGE:377320	"HT2A--TAT-INTERACTIVE PROTEIN, 72-KD"
1	3	17	IMAGE:767638	"DKFZP566C134--DKFZP566C134 protein"
1	3	18	IMAGE:810600	"E2-EPF--ubiquitin carrier protein"
1	3	19	IMAGE:197176	"GDI2--GDP dissociation inhibitor 2"
1	3	20	IMAGE:210887	"ST13--progesterone receptor-associated"
1	3	21	IMAGE:755054	"IL18R1--IL-18 receptor 1=IL-1Rrp"
1	3	22	IMAGE:810452	"TOM34--translocase of outer mitochondr"
1	3	23	IMAGE:41658	"GPR37--G protein-coupled receptor 37 ("
1	3	24	IMAGE:144816	"SLC31A2--solute carrier family 31 (cop"
1	4	1	IMAGE:43207	"GFRA2--GDNF family receptor alpha 2"
1	4	2	IMAGE:755416	"ESTs"
1	4	3	IMAGE:347373	"TCEB1--transcription elongation factor"
1	4	4	IMAGE:207794	"NFE2--nuclear factor (erythroid-derive"
1	4	5	IMAGE:360213	"KCNAB1--potassium voltage-gated channe"
1	4	6	IMAGE:127928	"HBP1--HMG-box containing protein 1"
1	4	7	IMAGE:27548	"NUP153--nucleoporin 153kD"
1	4	8	IMAGE:134476	"SYBL1--synaptobrevin-like 1"
1	4	9	IMAGE:809353	"IRF3--IRF-3=interferon regulatory fact"
1	4	10	IMAGE:525518	"USP7--ubiquitin specific protease 7 (h"
1	4	11	IMAGE:243741	"UBD--diubiquitin"
1	4	12	IMAGE:547058	"CCNG1--Cyclin G1"
1	4	13	IMAGE:68225	"Homo sapiens pTM5 mariner-like transpo"
1	4	14	IMAGE:785793	"CAPZA1--capping protein (actin filamen"
1	4	15	IMAGE:839516	"SNTB2--syntrophin, beta 2 (dystrophin-"
1	4	16	IMAGE:839094	"CRYBA1--crystallin, beta A1"
1	4	17	IMAGE:815235	"RCD-8--autoantigen"
1	4	18	IMAGE:795543	"AOE372--Thioredoxin peroxidase=antioxi"
1	4	19	IMAGE:48631	"KCNAB2--potassium voltage-gated channe"
1	4	20	IMAGE:564803	"FOXM1--MPP2=putative M phase phosphopr"
1	4	21	IMAGE:841093	"CUL1--cullin 1"
1	4	22	IMAGE:144777	"HAX1--HS1 binding protein"
1	4	23	IMAGE:826350	"GPS1--G protein pathway suppressor 1"
1	4	24	IMAGE:796147	"KIAA1200--KIAA1200 protein"
1	5	1	IMAGE:1031045	"SLC4A3--solute carrier family 4, anion"
1	5	2	IMAGE:269354	"NRP2--neuropilin 2"
1	5	3	IMAGE:109310	"HAAO--3-hydroxyanthranilate 3,4-dioxyg"
1	5	4	IMAGE:810059	"GPAA1--anchor attachment protein 1 (Ga"
1	5	5	IMAGE:119133	"MAPK8--JNK1=Stress-activated protein k"
1	5	6	IMAGE:782578	"MAD4--Mad4 homolog"
1	5	7	IMAGE:415089	"NEK2--NIMA (never in mitosis gene a)-r"
1	5	8	IMAGE:310138	"FOXF2--forkhead box F2"
1	5	9	IMAGE:324494	"HSPB2--heat shock 27kD protein 2"
1	5	10	IMAGE:810264	"F8A--coagulation factor VIII-associate"
1	5	11	IMAGE:429721	"DGS-D--DiGeorge syndrome gene D"
1	5	12	IMAGE:488645	"ARHGEF5--Rho guanine nucleotide exchan"
1	5	13	IMAGE:430928	"BARD1--BRCA1 associated RING domain 1"
1	5	14	IMAGE:745007	"PLD1--phospholipase D1, phophatidylcho"
1	5	15	IMAGE:266318	"MLLT4--myeloid/lymphoid or mixed-linea"
1	5	16	IMAGE:430218	"SSA2--Sjogren syndrome antigen A2 (60k"
1	5	17	IMAGE:266106	"YWHAE--14-3-3 epsilon"
1	5	18	IMAGE:278650	"PPP1R8--protein phosphatase 1, regulat"
1	5	19	IMAGE:471598	"SDHD--succinate dehydrogenase complex,"
1	5	20	IMAGE:258606	"OMD--osteomodulin"
1	5	21	IMAGE:490778	"QP-C--low molecular mass ubiquinone-bi"
1	5	22	IMAGE:504791	"GSTA4--glutathione transferase (GSTA4)"
1	5	23	IMAGE:345626	"FABP7--fatty acid binding protein 7, b"
1	5	24	IMAGE:882571	"LOC51582--antizyme inhibitor"
1	6	1	IMAGE:855872	"NRD1--nardilysin (N-arginine dibasic c"
1	6	2	IMAGE:511909	"CDH17--cadherin 17, LI cadherin (liver"
1	6	3	IMAGE:280740	"IRLB--c-myc promoter-binding protein"
1	6	4	IMAGE:324715	"FOLR3--folate receptor 3 (gamma)"
1	6	5	IMAGE:593183	"EVI2B--ecotropic viral integration sit"
1	6	6	IMAGE:784109	"SGCE--sarcoglycan, epsilon"
1	6	7	IMAGE:897865	"MID1--midline 1 (Opitz/BBB syndrome)"
1	6	8	IMAGE:773511	"HOOK2--hook2 protein"
1	6	9	IMAGE:270136	"DLEU2--deleted in lymphocytic leukemia"
1	6	10	IMAGE:511459	"GRP58--glucose regulated protein, 58kD"
1	6	11	IMAGE:416643	"HCRTR2--hypocretin (orexin) receptor 2"
1	6	12	IMAGE:784253	"SLC25A17--solute carrier family 25 (mi"
1	6	13	IMAGE:2249731	"EST, Highly similar to ALU5_HUMAN ALU"
1	6	14	IMAGE:2271937	"GALNT7--UDP-N-acetyl-alpha-D-galactosa"
1	6	15	IMAGE:2272378	"MASL1--MFH-amplified sequences with le"
1	6	16	IMAGE:2272764	"NTRK1--neurotrophic tyrosine kinase, r"
1	6	17	IMAGE:2283738	"NPHS2--NPHS2 gene (podocin)"
1	6	18	IMAGE:2300403	"TINAG--tubulointerstitial nephritis an"
1	6	19	IMAGE:269242	"CDK2--cdk2=Cyclin-dependent kinase 2"
1	6	20	IMAGE:297589	"AIM1--AIM1=non-lens beta gamma-crystal"
1	6	21	IMAGE:325145	"PTX3--Pentaxin-related gene, rapidly i"
1	6	22	IMAGE:364752	"ARHC--RhoC=GTP-binding protein"
1	6	23	IMAGE:471822	"JUP--plakoglobin=cytoplasmic protein i"
1	6	24	IMAGE:504527	"DUSP1--MKP-1=CL100=MAP kinase phosphat"
1	7	1	IMAGE:366580	"Homo sapiens, clone IMAGE:3506202, mRN"
1	7	2	IMAGE:37449	"GAR22--GAS2-related on chromosome 22"
1	7	3	IMAGE:66792	"BART1--binder of Arl Two"
1	7	4	IMAGE:469704	"KIAA0917--vesicle transport-related pr"
1	7	5	IMAGE:140197	"LOC51299--neuritin"
1	7	6	IMAGE:324745	"SEC22A--sec22 homolog"
1	7	7	IMAGE:243614	"PHEMX--pan-hematopoietic expression"
1	7	8	IMAGE:245549	"SIRT5--sirtuin (silent mating type inf"
1	7	9	IMAGE:130358	"DSCR4--Down syndrome critical region g"
1	7	10	IMAGE:138189	"WFS1--Wolfram syndrome 1 (wolframin)"
1	7	11	IMAGE:141361	"LOC51334--mesenchymal stem cell protei"
1	7	12	IMAGE:143748	"PLCG1--phospholipase C, gamma 1 (forme"
1	7	13	IMAGE:79240	"HUNK--hormonally upregulated neu tumor"
1	7	14	IMAGE:79045	"CTL1--transporter-like protein"
1	7	15	IMAGE:79808	"KCNJ13--potassium inwardly-rectifying"
1	7	16	IMAGE:83508	"B9--B9 protein"
1	7	17	IMAGE:40011	"TRAD--serine/threonine kinase with Dbl"
1	7	18	IMAGE:51749	"GUCY1A3--guanylate cyclase 1, soluble,"
1	7	19	IMAGE:62263	"ADAMTS1--a disintegrin-like and metall"
1	7	20	IMAGE:49937	"SEZ6L--seizure related gene 6 (mouse)-"
1	7	21	IMAGE:460515	"TRIP12--thyroid hormone receptor inter"
1	7	22	IMAGE:625875	"ERO1L--ERO1 (S. cerevisiae)-like"
1	7	23	IMAGE:625623	"Homo sapiens mRNA; cDNA DKFZp434F152 ("
1	7	24	IMAGE:796132	"PRKRA--protein kinase, interferon-indu"
1	8	1	IMAGE:666154	"PDE8A--phosphodiesterase 8A"
1	8	2	IMAGE:813756	"AP1S2--adaptor-related protein complex"
1	8	3	IMAGE:42271	"BAIAP2--BAI1-associated protein 2"
1	8	4	IMAGE:38887	"DLGAP2--discs, large (Drosophila) homo"
1	8	5	IMAGE:665393	"NFYB--nuclear transcription factor Y,"
1	8	6	IMAGE:753411	"ESTs, Highly similar to beta-1,3-N-ace"
1	8	7	IMAGE:813631	"TM7SF3--seven transmembrane protein TM"
1	8	8	IMAGE:823629	"NEK1--NIMA (never in mitosis gene a)-r"
1	8	9	IMAGE:726521	"CTDP1--CTD (carboxy-terminal domina, R"
1	8	10	IMAGE:726791	"XPOT--exportin, tRNA (nuclear export r"
1	8	11	IMAGE:785337	"Homo sapiens cDNA: FLJ22063 fis, clone"
1	8	12	IMAGE:785542	"NRXN3--neurexin 3"
1	8	13	IMAGE:882694	"CUL4B--cullin 4B"
1	8	14	IMAGE:884683	"AF020591--zinc finger protein"
1	8	15	IMAGE:970731	"PDE4C--phosphodiesterase 4C, cAMP-spec"
1	8	16	IMAGE:970901	"NEFL--neurofilament, light polypeptide"
1	8	17	IMAGE:1420501	"THOP1--thimet oligopeptidase 1"
1	8	18	IMAGE:1422993	"MYH8--myosin, heavy polypeptide 8, ske"
1	8	19	IMAGE:1576709	"RNASE2--ribonuclease, RNase A family,"
1	8	20	IMAGE:1580874	"CORO2A--coronin, actin-binding protein"
1	8	21	IMAGE:1585549	"ORC5L--origin recognition complex, sub"
1	8	22	IMAGE:1588791	"MGMT--O-6-methylguanine-DNA methyltran"
1	8	23	IMAGE:1591264	"TALDO1--transaldolase 1"
1	8	24	IMAGE:1592048	"SSNA1--Sjogren's syndrome nuclear auto"
1	9	1	IMAGE:1635022	"DDAH2--dimethylarginine dimethylaminoh"
1	9	2	IMAGE:1636122	"GLTSCR2--glioma tumor suppressor candi"
1	9	3	IMAGE:1638481	"PTPN22--protein tyrosine phosphatase,"
1	9	4	IMAGE:1523116	"NESH--NESH protein"
1	9	5	IMAGE:1543287	"CNTN4--contactin 4"
1	9	6	IMAGE:1556322	"Unknown"
1	9	7	IMAGE:240620	"RPL31--ribosomal protein L31"
1	9	8	IMAGE:258547	"CLTC--clathrin, heavy polypeptide (Hc)"
1	9	9	IMAGE:795258	"VDAC3--voltage-dependent anion channel"
1	9	10	IMAGE:796087	"MGP--matrix Gla protein"
1	9	11	IMAGE:32493	"ITGA6--CD49F=Integrin alpha 6"
1	9	12	IMAGE:246748	"BTK--btk=Bruton agammaglobulinemia tyr"
1	9	13	IMAGE:1509935	"SERPINB7--serine (or cysteine) protein"
1	9	14	IMAGE:1519855	"PMS2L5--postmeiotic segregation increa"
1	9	15	IMAGE:1527121	"SKD1--suppressor of K+ transport defec"
1	9	16	IMAGE:1550909	"Unknown"
1	9	17	IMAGE:1552554	"STAT2--STAT2=IFN alpha/beta-responsive"
1	9	18	IMAGE:1552952	"Homo sapiens cDNA FLJ13384 fis, clone"
1	9	19	IMAGE:235080	"Human platelet-derived growth factor a"
1	9	20	IMAGE:128711	"ANLN--anillin (Drosophila Scraps homol"
1	9	21	IMAGE:36573	"PLXNB3--plexin B3"
1	9	22	IMAGE:358227	"SPTBN5--spectrin, beta, non-erythrocyt"
1	9	23	IMAGE:49273	"SLC27A4--solute carrier family 27 (fat"
1	9	24	IMAGE:530485	"BAZ2A--bromodomain adjacent to zinc fi"
1	10	1	IMAGE:434166	"GRAP2--Gads=Grap2=GRID=Grb-2-related a"
1	10	2	IMAGE:78298	"CYP2A6--Cytochrome P450, subfamily IIA"
1	10	3	IMAGE:198453	"HLA-E--MHC Class I=HLA-E"
1	10	4	IMAGE:341763	"CASP5--CASPASE-5=ICErel-III=TY proteas"
1	10	5	IMAGE:358640	"TTN--titin"
1	10	6	IMAGE:383098	"PIG6--PRODH=proline dehydrogenase/prol"
1	10	7	IMAGE:2112621	"RAB27B--RAB27B, member RAS oncogene fa"
1	10	8	IMAGE:2116531	"PCDH9--protocadherin 9"
1	10	9	IMAGE:2125289	"WISP1--WISP-1=Wnt-1 inducible signalli"
1	10	10	IMAGE:2139448	"TNRC9--trinucleotide repeat containing"
1	10	11	IMAGE:2148736	"CRKL--v-crk avian sarcoma virus CT10 o"
1	10	12	IMAGE:2150100	"GFRA3--GDNF family receptor alpha 3"
1	10	13	IMAGE:2212692	"PRKCABP--protein kinase C, alpha bindi"
1	10	14	IMAGE:2219453	"ZNF141--zinc finger protein 141 (clone"
1	10	15	IMAGE:2220229	"EPHA4--EphA4"
1	10	16	IMAGE:2224726	"GPR9--CXCR3=GPR9=CKR-L2=chemokine rece"
1	10	17	IMAGE:2229550	"MUC3A--mucin 3A, intestinal"
1	10	18	IMAGE:2232923	"MBL1P1--mannose-binding lectin (protei"
1	10	19	IMAGE:2420792	"SLC7A7--solute carrier family 7 (catio"
1	10	20	IMAGE:2421421	"SNX4--sorting nexin 4"
1	10	21	IMAGE:2435159	"VILL--villin-like"
1	10	22	IMAGE:2436850	"WNT7A--wingless-type MMTV integration"
1	10	23	IMAGE:2437558	"Homo sapiens clone 24675 mRNA sequence"
1	10	24	IMAGE:2439413	"ZNF195--zinc finger protein 195"
1	11	1	IncytePD:1330964	"GRB14--growth factor receptor-bound pr"
1	11	2	IncytePD:1813371	"CPSF5--cleavage and polyadenylation sp"
1	11	3	IncytePD:1554443	"SLC9A3R2--solute carrier family 9 (sod"
1	11	4	IncytePD:1872936	"TUBA1--tubulin, alpha 1 (testis specif"
1	11	5	IncytePD:1975552	"PYGB--phosphorylase, glycogen; brain"
1	11	6	IncytePD:1676050	"Homo sapiens, Similar to DiGeorge synd"
1	11	7	IncytePD:1721304	"H3F3B--H3 histone, family 3B (H3.3B)"
1	11	8	IncytePD:1818836	"NDP52--nuclear domain 10 protein"
1	11	9	IncytePD:1570216	"Unknown"
1	11	10	IncytePD:1879532	"DDX21--DEAD/H (Asp-Glu-Ala-Asp/His) bo"
1	11	11	IncytePD:1568221	"SURF2--surfeit 2"
1	11	12	IncytePD:1698402	"CAPN1--calpain 1, (mu/I) large subunit"
1	11	13	IncytePD:1556011	"MYO1D--myosin ID"
1	11	14	IncytePD:1676436	"SH3BGR--SH3 domain binding glutamic ac"
1	11	15	IncytePD:1703326	"FBXL5--f-box and leucine-rich repeat p"
1	11	16	IncytePD:1534748	"ESTs"
1	11	17	IncytePD:2189677	"KIAA1796--KIAA1796 protein"
1	11	18	IncytePD:2886607	"ECM2--extracellular matrix protein 2,"
1	11	19	IncytePD:1576947	"SMARCC1--SWI/SNF related, matrix assoc"
1	11	20	IncytePD:1687522	"PEX11B--peroxisomal biogenesis factor"
1	11	21	IncytePD:1267250	"KIAA1535--KIAA1535 protein"
1	11	22	IncytePD:2346229	"MGC4248--hypothetical protein MGC4248"
1	11	23	IncytePD:2081843	"ABCG2--ATP-binding cassette, sub-famil"
1	11	24	IncytePD:2923635	"DACH--dachshund (Drosophila) homolog"
1	12	1	IncytePD:1266388	"KIAA1357--KIAA1357 protein"
1	12	2	IncytePD:3875234	"LKR/SDH--lysine-ketoglutarate reductas"
1	12	3	IncytePD:4246539	"GNB3--guanine nucleotide binding prote"
1	12	4	EmptyWell	"EmptyWell"
1	12	5	EmptyWell	"EmptyWell"
1	12	6	EmptyWell	"EmptyWell"
1	12	7	IncytePD:3031973	"CST7--cystatin F (leukocystatin)"
1	12	8	IncytePD:2957567	"MUC1--mucin 1, transmembrane"
1	12	9	EmptyWell	"EmptyWell"
1	12	10	EmptyWell	"EmptyWell"
1	12	11	EmptyWell	"EmptyWell"
1	12	12	EmptyWell	"EmptyWell"
1	12	13	IncytePD:1690295	"KCNG1--potassium voltage-gated channel"
1	12	14	IncytePD:1707989	"ZNF220--zinc finger protein 220"
1	12	15	IncytePD:1730080	"DTYMK--deoxythymidylate kinase (thymid"
1	12	16	IncytePD:1501414	"Homo sapiens cDNA: FLJ21897 fis, clone"
1	12	17	IncytePD:2211722	"MAPRE1--microtubule-associated protein"
1	12	18	IncytePD:1862532	"GLE1L--GLE1 (yeast homolog)-like, RNA"
1	12	19	IncytePD:1695859	"CDK10--cyclin-dependent kinase (CDC2-l"
1	12	20	IncytePD:1710917	"KIAA0622--KIAA0622 protein; Drosophila"
1	12	21	IncytePD:1733127	"P4HA1--procollagen-proline, 2-oxogluta"
1	12	22	IncytePD:1504992	"AMD1--S-adenosylmethionine decarboxyla"
1	12	23	IncytePD:1675369	"SLIT2--slit (Drosophila) homolog 2"
1	12	24	IncytePD:2017043	"WBP4--WW domain binding protein 4 (for"
1	13	1	IncytePD:1814378	"UBE2A--ubiquitin-conjugating enzyme E2"
1	13	2	IncytePD:2500717	"XPR1--xenotropic and polytropic retrov"
1	13	3	IncytePD:2624702	"KRT16--keratin 16 (focal non-epidermol"
1	13	4	IncytePD:2706448	"KIAA0767--KIAA0767 protein"
1	13	5	IncytePD:2768542	"HSD17B2--hydroxysteroid (17-beta) dehy"
1	13	6	EmptyWell	"EmptyWell"
1	13	7	IncytePD:1991290	"DR6--death receptor 6"
1	13	8	IncytePD:2512776	"TNFSF14--tumor necrosis factor (ligand"
1	13	9	IncytePD:2640712	"PPARD--peroxisome proliferative activa"
1	13	10	IncytePD:2726837	"NFYA--nuclear transcription factor Y,"
1	13	11	IncytePD:2797546	"MMP10--matrix metalloproteinase 10 (st"
1	13	12	IncytePD:1683318	"COQ7--coenzyme Q, 7 (rat, yeast) homol"
1	13	13	IncytePD:2962371	"Unknown"
1	13	14	IncytePD:3553605	"XPNPEP2--X-prolyl aminopeptidase (amin"
1	13	15	IncytePD:3872291	"H2BFQ--H2B histone family, member "Q
1	13	16	IncytePD:2239320	"AIM2--absent in melanoma 2"
1	13	17	IncytePD:3119147	"TNRC5--trinucleotide repeat containing"
1	13	18	IncytePD:4140124	"SREC--acetyl LDL receptor; SREC"
1	13	19	IncytePD:3117881	"LOC55565--hypothetical protein LOC5556"
1	13	20	IncytePD:3733572	"Unknown"
1	13	21	IncytePD:3974014	"Unknown"
1	13	22	IncytePD:2791515	"RPL12--ribosomal protein L12"
1	13	23	IncytePD:3599096	"RRP4--homolog of Yeast RRP4 (ribosomal"
1	13	24	IncytePD:4194946	"ADAM10--a disintegrin and metalloprote"
1	14	1	IncytePD:4981620	"DHFR--dihydrofolate reductase"
1	14	2	IncytePD:5285719	"RBMY1A1--RNA binding motif protein, Y"
1	14	3	IncytePD:2520894	"TULP1--tubby like protein 1"
1	14	4	IncytePD:4293449	"KCNQ3--potassium voltage-gated channel"
1	14	5	IncytePD:5077219	"ANXA2--annexin A2"
1	14	6	IncytePD:5430946	"E2F2--E2F transcription factor 2"
1	14	7	IncytePD:5084920	"H3FK--H3 histone family, member K"
1	14	8	IncytePD:5337044	"FLJ20320--hypothetical protein FLJ2032"
1	14	9	IncytePD:2800887	"SLC1A7--solute carrier family 1 (gluta"
1	14	10	IncytePD:4588144	"ICAM4--intercellular adhesion molecule"
1	14	11	EmptyWell	"EmptyWell"
1	14	12	IncytePD:5501559	"Unknown"
1	14	13	IncytePD:1845414	"HGS--hepatocyte growth factor-regulate"
1	14	14	IncytePD:1928637	"ISGF3G--interferon-stimulated transcri"
1	14	15	IncytePD:2291477	"BRF2--butyrate response factor 2 (EGF-"
1	14	16	IncytePD:556050	"DUSP11--dual specificity phosphatase 1"
1	14	17	IncytePD:1496753	"STEAP--six transmembrane epithelial an"
