ATF	1
35	5
"Type=GenePix ArrayList V1.0"
"BlockCount=32"
"BlockType=0"
"Block1= 2000, 5500, 100, 24, 170, 25, 170"
"Block2= 6500, 5500, 100, 24, 170, 25, 170"
"Block3= 11000, 5500, 100, 24, 170, 25, 170"
"Block4= 15500, 5500, 100, 24, 170, 25, 170"
"Block5= 2000, 10000, 100, 24, 170, 25, 170"
"Block6= 6500, 10000, 100, 24, 170, 25, 170"
"Block7= 11000, 10000, 100, 24, 170, 25, 170"
"Block8= 15500, 10000, 100, 24, 170, 25, 170"
"Block9= 2000, 14500, 100, 24, 170, 25, 170"
"Block10= 6500, 14500, 100, 24, 170, 25, 170"
"Block11= 11000, 14500, 100, 24, 170, 25, 170"
"Block12= 15500, 14500, 100, 24, 170, 25, 170"
"Block13= 2000, 19000, 100, 24, 170, 25, 170"
"Block14= 6500, 19000, 100, 24, 170, 25, 170"
"Block15= 11000, 19000, 100, 24, 170, 25, 170"
"Block16= 15500, 19000, 100, 24, 170, 25, 170"
"Block17= 2000, 23500, 100, 24, 170, 25, 170"
"Block18= 6500, 23500, 100, 24, 170, 25, 170"
"Block19= 11000, 23500, 100, 24, 170, 25, 170"
"Block20= 15500, 23500, 100, 24, 170, 25, 170"
"Block21= 2000, 28000, 100, 24, 170, 25, 170"
"Block22= 6500, 28000, 100, 24, 170, 25, 170"
"Block23= 11000, 28000, 100, 24, 170, 25, 170"
"Block24= 15500, 28000, 100, 24, 170, 25, 170"
"Block25= 2000, 32500, 100, 24, 170, 25, 170"
"Block26= 6500, 32500, 100, 24, 170, 25, 170"
"Block27= 11000, 32500, 100, 24, 170, 25, 170"
"Block28= 15500, 32500, 100, 24, 170, 25, 170"
"Block29= 2000, 37000, 100, 24, 170, 25, 170"
"Block30= 6500, 37000, 100, 24, 170, 25, 170"
"Block31= 11000, 37000, 100, 24, 170, 25, 170"
"Block32= 15500, 37000, 100, 24, 170, 25, 170"
"Block"	"Row"	"Column"	"ID"	"Name"
1	2	7	"CGEN_HUM_1000916_1"	"C9orf114--Chromosome 9 open reading frame 114"
1	2	8	"CGEN_HUM_1000920_1"	"HSPC132--Hypothetical protein HSPC132"
1	2	9	"CGEN_HUM_1000924_1"	"FLJ20487--Hypothetical protein FLJ20487"
1	2	10	"CGEN_HUM_1000940_1"	"CGI-37--Comparative gene identification transcript 37"
1	2	11	"CGEN_HUM_1000944_1"	"Ufm1--Ubiquitin-fold modifier 1"
1	2	12	"CGEN_HUM_1000948_1"	"CDC6--CDC6 cell division cycle 6 homolog (S. cerevisiae)"
1	2	13	"CGEN_HUM_1001252_1"	"L3MBTL--L(3)mbt-like (Drosophila)"
1	2	14	"CGEN_HUM_1001256_1"	"ASXL2--Additional sex combs like 2 (Drosophila)"
1	2	15	"CGEN_HUM_1001260_1"	"HMGB3--High-mobility group box 3"
1	2	16	"CGEN_HUM_1001276_1"	"SET8--PR/SET domain containing protein 8"
1	2	17	"CGEN_HUM_1001280_1"	"BAZ2A--Bromodomain adjacent to zinc finger domain, 2A"
1	2	18	"CGEN_HUM_1001284_1"	"SAFB--Scaffold attachment factor B"
1	2	19	"CGEN_HUM_1001300_1"	"H2AFJ--H2A histone family, member J"
1	2	20	"CGEN_HUM_1001304_1"	"NAP1L1--Nucleosome assembly protein 1-like 1"
1	2	21	"CGEN_HUM_1001308_1"	"H2AFX--H2A histone family, member X"
1	2	22	"CGEN_HUM_1001324_1"	"SUPT16H--Suppressor of Ty 16 homolog (S. cerevisiae)"
1	2	23	"CGEN_HUM_1001328_1"	"LOC112868--Hypothetical protein LOC112868"
1	2	24	"CGEN_HUM_1001332_1"	"ASH1L--Ash1 (absent, small, or homeotic)-like (Drosophila)"
1	3	1	"CGEN_HUM_1001636_1"	"ZNF211--Zinc finger protein 211"
1	3	2	"CGEN_HUM_1001640_1"	"MEF2D--MADS box transcription enhancer factor 2, polypeptide D (myocyte enhancer factor 2D)"
1	3	3	"CGEN_HUM_1001644_1"	"ZNF8--Zinc finger protein 8 (clone HF.18)"
1	3	4	"CGEN_HUM_1001660_1"	"CDNA FLJ14188 fis, clone NT2RP2005980"
1	3	5	"CGEN_HUM_1001664_1"	"TAF4B--TAF4b RNA polymerase II, TATA box binding protein (TBP)-associated factor, 105kDa"
1	3	6	"CGEN_HUM_1001668_1"	"KIAA1305--KIAA1305"
1	3	7	"CGEN_HUM_1001684_1"	"ZNF205--Zinc finger protein 205"
1	3	8	"CGEN_HUM_1001688_1"	"TBR1--T-box, brain, 1"
1	3	9	"CGEN_HUM_1001692_1"	"ZNF101--Zinc finger protein 101"
1	3	10	"CGEN_HUM_1001708_1"	"PBX1--Pre-B-cell leukemia transcription factor 1"
1	3	11	"CGEN_HUM_1001712_1"	"VDR--Vitamin D (1,25- dihydroxyvitamin D3) receptor"
1	3	12	"CGEN_HUM_1001716_1"	"GIOT-1--Gonadotropin inducible transcription repressor 1"
1	3	13	"CGEN_HUM_1002020_1"	"ZMAT2--Zinc finger, matrin type 2"
1	3	14	"CGEN_HUM_1002024_1"	"ZNF15L1--Zinc finger protein 15-like 1 (KOX 8)"
1	3	15	"CGEN_HUM_1002028_1"	"BRPF3--Bromodomain and PHD finger containing, 3"
1	3	16	"CGEN_HUM_1002044_1"	"ZNF445--Zinc finger protein 445"
1	3	17	"CGEN_HUM_1002048_1"	"TAF10--TAF10 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 30kDa"
1	3	18	"CGEN_HUM_1002052_1"	"KLF15--Kruppel-like factor 15"
1	3	19	"CGEN_HUM_1002068_1"	"LOC55565--Hypothetical protein LOC55565"
1	3	20	"CGEN_HUM_1002072_1"	"Human homeobox protein pseudogene mRNA, clone TFB1 1B."
1	3	21	"CGEN_HUM_1002076_1"	"ZNF239--Zinc finger protein 239"
1	3	22	"CGEN_HUM_1002092_1"	"KIAA1107--KIAA1107 protein"
1	3	23	"CGEN_HUM_1002096_1"	"NRIP1--Nuclear receptor interacting protein 1"
1	3	24	"CGEN_HUM_1002100_1"	"TRIM45--Tripartite motif-containing 45"
1	4	1	"CGEN_HUM_1002404_1"	"NR5A2--Nuclear receptor subfamily 5, group A, member 2"
1	4	2	"CGEN_HUM_1002408_1"	"FEV--FEV (ETS oncogene family)"
1	4	3	"CGEN_HUM_1002412_1"	"ELF5--E74-like factor 5 (ets domain transcription factor)"
1	4	4	"CGEN_HUM_1002428_1"	"MBD2--Methyl-CpG binding domain protein 2"
1	4	5	"CGEN_HUM_1002432_1"	"GTF2F2--General transcription factor IIF, polypeptide 2, 30kDa"
1	4	6	"CGEN_HUM_1002436_1"	"GTF2E1--General transcription factor IIE, polypeptide 1, alpha 56kDa"
1	4	7	"CGEN_HUM_1002452_1"	"CSTF3--Hypothetical protein LOC283267"
1	4	8	"CGEN_HUM_1002456_1"	"AXOT--Membrane-associated ring finger (C3HC4) 7"
1	4	9	"CGEN_HUM_1002460_1"	"MARCH-VI--Membrane-associated ring finger (C3HC4) 6"
1	4	10	"CGEN_HUM_1002476_1"	"LEMD3--LEM domain containing 3"
1	4	11	"CGEN_HUM_1002480_1"	"RBM3--RNA binding motif (RNP1, RRM) protein 3"
1	4	12	"CGEN_HUM_1002484_1"	"WIG1--P53 target zinc finger protein"
1	4	13	"CGEN_HUM_1002788_1"	"Similar to hypothetical protein"
1	4	14	"CGEN_HUM_1002792_1"	"C15orf15--Chromosome 15 open reading frame 15"
1	4	15	"CGEN_HUM_1002796_1"	"RPL5--Ribosomal protein L5"
1	4	16	"CGEN_HUM_1002812_1"	"RPL19--Ribosomal protein L19"
1	4	17	"CGEN_HUM_1002816_1"	"RPL10--Ribosomal protein L10"
1	4	18	"CGEN_HUM_1002820_1"	"MRPL27--Mitochondrial ribosomal protein L27"
1	4	19	"CGEN_HUM_1002836_1"	"GARS--Glycyl-tRNA synthetase"
1	4	20	"CGEN_HUM_1002840_1"	"MRPS18B--Mitochondrial ribosomal protein S18B"
1	4	21	"CGEN_HUM_1002844_1"	"Human ribosomal protein L27 (RPL27) mRNA, partial cds."
1	4	22	"CGEN_HUM_1002860_1"	"RPS28--Ribosomal protein S28"
1	4	23	"CGEN_HUM_1002864_1"	"NHP2L1--NHP2 non-histone chromosome protein 2-like 1 (S. cerevisiae)"
1	4	24	"CGEN_HUM_1002868_1"	" H.sapiens mRNA for U46 small nuclear RNA."
1	5	1	"CGEN_HUM_1003172_1"	"GPR108--G protein-coupled receptor 108"
1	5	2	"CGEN_HUM_1003176_1"	"PDZK10--PDZ domain containing 10"
1	5	3	"CGEN_HUM_1003180_1"	"PADI1--Peptidyl arginine deiminase, type I"
1	5	4	"CGEN_HUM_1003196_1"	"KLC2--Likely ortholog of kinesin light chain 2"
1	5	5	"CGEN_HUM_1003200_1"	"SEPHS1--Selenophosphate synthetase 1"
1	5	6	"CGEN_HUM_1003204_1"	"QPCTL--Glutaminyl-peptide cyclotransferase-like"
1	5	7	"CGEN_HUM_1003220_1"	"LCMT2--Leucine carboxyl methyltransferase 2"
1	5	8	"CGEN_HUM_1003224_1"	"DKFZP564O123--DKFZP564O123 protein"
1	5	9	"CGEN_HUM_1003228_1"	"PRKDC--Protein kinase, DNA-activated, catalytic polypeptide"
1	5	10	"CGEN_HUM_1003244_1"	"ATP5H--ATP synthase, H+ transporting, mitochondrial F0 complex, subunit d"
1	5	11	"CGEN_HUM_1003248_1"	"LOH11CR2A--Loss of heterozygosity, 11, chromosomal region 2, gene A"
1	5	12	"CGEN_HUM_1003252_1"	"AURKB--Aurora kinase B"
1	5	13	"CGEN_HUM_1003556_1"	"DPM1--Dolichyl-phosphate mannosyltransferase polypeptide 1, catalytic subunit"
1	5	14	"CGEN_HUM_1003560_1"	"AGL--Amylo-1, 6-glucosidase, 4-alpha-glucanotransferase (glycogen debranching enzyme, glycogen storage disease type III)"
1	5	15	"CGEN_HUM_1003564_1"	"TM4SF4--Transmembrane 4 superfamily member 4"
1	5	16	"CGEN_HUM_1003580_1"	"LIPC--Lipase, hepatic"
1	5	17	"CGEN_HUM_1003584_1"	"DPAGT1--Dolichyl-phosphate (UDP-N-acetylglucosamine) N-acetylglucosaminephosphotransferase 1 (GlcNAc-1-P transferase)"
1	5	18	"CGEN_HUM_1003588_1"	"SIAT8D--ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4"
1	5	19	"CGEN_HUM_1003604_1"	"RCV1--Recoverin"
1	5	20	"CGEN_HUM_1003608_1"	"NOS3--Nitric oxide synthase 3 (endothelial cell)"
1	5	21	"CGEN_HUM_1003612_1"	"SLA--Src-like-adaptor"
1	5	22	"CGEN_HUM_1003628_1"	"SCGB2A2--Secretoglobin, family 2A, member 2"
1	5	23	"CGEN_HUM_1003632_1"	"NNAT--Neuronatin"
1	5	24	"CGEN_HUM_1003636_1"	"FBXO5--F-box protein 5"
1	6	1	"CGEN_HUM_1003940_1"	"UBE4B--Ubiquitination factor E4B (UFD2 homolog, yeast)"
1	6	2	"CGEN_HUM_1003944_1"	"UFD1L--Ubiquitin fusion degradation 1-like"
1	6	3	"CGEN_HUM_1003948_1"	"FLJ11305--Hypothetical protein FLJ11305"
1	6	4	"CGEN_HUM_1003964_1"	"GA17--Dendritic cell protein"
1	6	5	"CGEN_HUM_1003968_1"	"TRIP12--Thyroid hormone receptor interactor 12"
1	6	6	"CGEN_HUM_1003972_1"	"UBOX5--U-box domain containing 5"
1	6	7	"CGEN_HUM_1003988_1"	"UBE1C--Ubiquitin-activating enzyme E1C (UBA3 homolog, yeast)"
1	6	8	"CGEN_HUM_1003992_1"	"FZR1--Fizzy/cell division cycle 20 related 1 (Drosophila)"
1	6	9	"CGEN_HUM_1003996_1"	"PSMD2--Proteasome (prosome, macropain) 26S subunit, non-ATPase, 2"
1	6	10	"CGEN_HUM_1004012_1"	"PSMA1--Proteasome (prosome, macropain) subunit, alpha type, 1"
1	6	11	"CGEN_HUM_1004016_1"	"UBE1L--Ubiquitin-activating enzyme E1-like"
1	6	12	"CGEN_HUM_1004020_1"	"E2-230K--Likely ortholog of mouse ubiquitin-conjugating enzyme E2-230K"
1	6	13	"CGEN_HUM_1004324_1"	"RANBP6--RAN binding protein 6"
1	6	14	"CGEN_HUM_1004328_1"	"C20orf6--Chromosome 20 open reading frame 6"
1	6	15	"CGEN_HUM_1004332_1"	"TRAM2--Translocation associated membrane protein 2"
1	6	16	"CGEN_HUM_1004348_1"	"MLANA--Melan-A"
1	6	17	"CGEN_HUM_1004352_1"	"Homo sapiens cDNA FLJ33217 fis, clone ASTRO2000372."
1	6	18	"CGEN_HUM_1004356_1"	"GFRA1--GDNF family receptor alpha 1"
1	6	19	"CGEN_HUM_1004372_1"	"KIAA0792--KIAA0792 gene product"
1	6	20	"CGEN_HUM_1004376_1"	"KIAA0143--KIAA0143 protein"
1	6	21	"CGEN_HUM_1004380_1"	"TMEM16B--Transmembrane protein 16B"
1	6	22	"CGEN_HUM_1004396_1"	"TPARL--TPA regulated locus"
1	6	23	"CGEN_HUM_1004400_1"	"TOMM22--Translocase of outer mitochondrial membrane 22 homolog (yeast)"
1	6	24	"CGEN_HUM_1004404_1"	"BZRP--Benzodiazapine receptor (peripheral)"
1	7	1	"CGEN_HUM_1004708_1"	"OSBPL10--Oxysterol binding protein-like 10"
1	7	2	"CGEN_HUM_1004712_1"	"OSBPL9--Oxysterol binding protein-like 9"
1	7	3	"CGEN_HUM_1004716_1"	"FLJ10415--Hypothetical protein FLJ10415"
1	7	4	"CGEN_HUM_1004732_1"	"SPOP--Speckle-type POZ protein"
1	7	5	"CGEN_HUM_1004736_1"	"SORCS2--Sortilin-related VPS10 domain containing receptor 2"
1	7	6	"CGEN_HUM_1004740_1"	"SOAT1--Sterol O-acyltransferase (acyl-Coenzyme A: cholesterol acyltransferase) 1"
1	7	7	"CGEN_HUM_1004756_1"	"G2--G2 protein"
1	7	8	"CGEN_HUM_1004760_1"	"C20orf3--Chromosome 20 open reading frame 3"
1	7	9	"CGEN_HUM_1004764_1"	"KIAA0774--KIAA0774"
1	7	10	"CGEN_HUM_1004780_1"	"MDC1--Mediator of DNA damage checkpoint 1"
1	7	11	"CGEN_HUM_1004784_1"	"FLJ12994--Hypothetical protein FLJ12994"
1	7	12	"CGEN_HUM_1004788_1"	"C20orf22--Chromosome 20 open reading frame 22"
1	7	13	"CGEN_HUM_1005092_1"	"RAB11FIP5--RAB11 family interacting protein 5 (class I)"
1	7	14	"CGEN_HUM_1005096_1"	"HBB--Hemoglobin, beta"
1	7	15	"CGEN_HUM_1005100_1"	"C16orf3--Chromosome 16 open reading frame 3"
1	7	16	"CGEN_HUM_1005116_1"	"SEPT9--Septin 9"
1	7	17	"CGEN_HUM_1005120_1"	"Homo sapiens PRO2543 mRNA, complete cds."
1	7	18	"CGEN_HUM_1005124_1"	"YPEL3--Yippee-like 3 (Drosophila)"
1	7	19	"CGEN_HUM_1005140_1"	"HTR3A--5-hydroxytryptamine (serotonin) receptor 3A"
1	7	20	"CGEN_HUM_1005144_1"	"CHRNB4--Cholinergic receptor, nicotinic, beta polypeptide 4"
1	7	21	"CGEN_HUM_1005148_1"	"Homo sapiens calmodulin-I (CALM1) mRNA, 5'UTR, partial sequence."
1	7	22	"CGEN_HUM_1005164_1"	"SLC5A1--Solute carrier family 5 (sodium/glucose cotransporter), member 1"
1	7	23	"CGEN_HUM_1005168_1"	"ABCC1--ATP-binding cassette, sub-family C (CFTR/MRP), member 1"
1	7	24	"CGEN_HUM_1005172_1"	"MTCH1--Mitochondrial carrier homolog 1 (C. elegans)"
1	8	1	"CGEN_HUM_1005476_1"	"CLCN5--Chloride channel 5 (nephrolithiasis 2, X-linked, Dent disease)"
1	8	2	"CGEN_HUM_1005480_1"	"SLC34A2--Solute carrier family 34 (sodium phosphate), member 2"
1	8	3	"CGEN_HUM_1005484_1"	"SLC13A4--Solute carrier family 13 (sodium/sulfate symporters), member 4"
1	8	4	"CGEN_HUM_1005500_1"	"SLCO4A1--Solute carrier organic anion transporter family, member 4A1"
1	8	5	"CGEN_HUM_1005504_1"	"SLC16A2--Solute carrier family 16 (monocarboxylic acid transporters), member 2"
1	8	6	"CGEN_HUM_1005508_1"	"HHLA3--HERV-H LTR-associating 3"
1	8	7	"CGEN_HUM_1005524_1"	"SLC1A4--Solute carrier family 1 (glutamate/neutral amino acid transporter), member 4"
1	8	8	"CGEN_HUM_1005528_1"	"SLC1A2--Solute carrier family 1 (glial high affinity glutamate transporter), member 2"
1	8	9	"CGEN_HUM_1005532_1"	"SLC15A3--Solute carrier family 15, member 3"
1	8	10	"CGEN_HUM_1005548_1"	"FLJ10618--Hypothetical protein FLJ10618"
1	8	11	"CGEN_HUM_1005552_1"	"SLC6A16--Solute carrier family 6, member 16"
1	8	12	"CGEN_HUM_1005556_1"	"SLC6A11--Solute carrier family 6 (neurotransmitter transporter, GABA), member 11"
1	8	13	"CGEN_HUM_1005860_1"	"AP3B2--Adaptor-related protein complex 3, beta 2 subunit"
1	8	14	"CGEN_HUM_1005864_1"	"SEC15L1--SEC15-like 1 (S. cerevisiae)"
1	8	15	"CGEN_HUM_1005868_1"	"GNAS--GNAS complex locus"
1	8	16	"CGEN_HUM_1005884_1"	"AV681967 GKB Homo sapiens cDNA clone GKBAKA01 5', mRNA sequence."
1	8	17	"CGEN_HUM_1005888_1"	"EPN3--Epsin 3"
1	8	18	"CGEN_HUM_1005892_1"	"SNX4--Sorting nexin 4"
1	8	19	"CGEN_HUM_1005908_1"	"FLJ10871--Hypothetical protein FLJ10871"
1	8	20	"CGEN_HUM_1005912_1"	"ITSN1--Intersectin 1 (SH3 domain protein)"
1	8	21	"CGEN_HUM_1005916_1"	"INPP5E--Inositol polyphosphate-5-phosphatase, 72 kDa"
1	8	22	"CGEN_HUM_1005932_1"	"NUP62--Nucleoporin 62kDa"
1	8	23	"CGEN_HUM_1005936_1"	"NXT1--NTF2-like export factor 1"
1	8	24	"CGEN_HUM_1005940_1"	"SUFU--Suppressor of fused homolog (Drosophila)"
1	9	1	"CGEN_HUM_1006244_1"	"CASQ1--Calsequestrin 1 (fast-twitch, skeletal muscle)"
1	9	2	"CGEN_HUM_1006248_1"	"HSRG1--MON1 homolog B (yeast)"
1	9	3	"CGEN_HUM_1006252_1"	"HSPG2--Heparan sulfate proteoglycan 2 (perlecan)"
1	9	4	"CGEN_HUM_1006268_1"	"STIP1--Stress-induced-phosphoprotein 1 (Hsp70/Hsp90-organizing protein)"
1	9	5	"CGEN_HUM_1006272_1"	"TXNDC9--Thioredoxin domain containing 9"
1	9	6	"CGEN_HUM_1006276_1"	"SDCCAG10--Serologically defined colon cancer antigen 10"
1	9	7	"CGEN_HUM_1006292_1"	"TBC1D5--TBC1 domain family, member 5"
1	9	8	"CGEN_HUM_1006296_1"	"TBC1D22A--TBC1 domain family, member 22A"
1	9	9	"CGEN_HUM_1006300_1"	"LBP--Lipopolysaccharide binding protein"
1	9	10	"CGEN_HUM_1006316_1"	"IFNK--Interferon, kappa"
1	9	11	"CGEN_HUM_1006320_1"	"IFNA13--Interferon, alpha 13"
1	9	12	"CGEN_HUM_1006324_1"	"THSD1--Thrombospondin, type I, domain containing 1"
1	9	13	"CGEN_HUM_1006628_1"	"CSF2RA--Colony stimulating factor 2 receptor, alpha, low-affinity (granulocyte-macrophage)"
1	9	14	"CGEN_HUM_1006632_1"	"PTAFR--Platelet-activating factor receptor"
1	9	15	"CGEN_HUM_1006636_1"	"CD22--CD22 antigen"
1	9	16	"CGEN_HUM_1006652_1"	"GAGEC1--P antigen family, member 4 (prostate associated)"
1	9	17	"CGEN_HUM_1006656_1"	"CD5L--CD5 antigen-like (scavenger receptor cysteine rich family)"
1	9	18	"CGEN_HUM_1006660_1"	"GML--GPI anchored molecule like protein"
1	9	19	"CGEN_HUM_1006676_1"	"GPX3--Glutathione peroxidase 3 (plasma)"
1	9	20	"CGEN_HUM_1006680_1"	"ERO1L--ERO1-like (S. cerevisiae)"
1	9	21	"CGEN_HUM_1006684_1"	"HSPCB--Heat shock 90kDa protein 1, beta"
1	9	22	"CGEN_HUM_1006700_1"	"TRA1--Tumor rejection antigen (gp96) 1"
1	9	23	"CGEN_HUM_1006704_1"	"HSPCA--Heat shock 90kDa protein 1, alpha-like 3"
1	9	24	"CGEN_HUM_1006708_1"	"NDRG1--N-myc downstream regulated gene 1"
1	10	1	"CGEN_HUM_1007012_1"	"LOC389715--Hypothetical LOC389715"
1	10	2	"CGEN_HUM_1007016_1"	"RAB6IP2--RAB6 interacting protein 2"
1	10	3	"CGEN_HUM_1007020_1"	"LRRC16--Leucine rich repeat containing 16"
1	10	4	"CGEN_HUM_1007036_1"	"BCAS3--Breast carcinoma amplified sequence 3"
1	10	5	"CGEN_HUM_1007040_1"	"ATF7IP2--Activating transcription factor 7 interacting protein 2"
1	10	6	"CGEN_HUM_1007044_1"	"KIAA0882--KIAA0882 protein"
1	10	7	"CGEN_HUM_1007060_1"	"ANKRD13--Ankyrin repeat domain 13"
1	10	8	"CGEN_HUM_1007064_1"	"KISS1--KiSS-1 metastasis-suppressor"
1	10	9	"CGEN_HUM_1007068_1"	"DEPDC6--DEP domain containing 6"
1	10	10	"CGEN_HUM_1007084_1"	"FGIF--Fetal globin-inducing factor"
1	10	11	"CGEN_HUM_1007088_1"	"MGC3040--Hypothetical protein MGC3040"
1	10	12	"CGEN_HUM_1007092_1"	"C2orf3--Chromosome 2 open reading frame 3"
1	10	13	"CGEN_HUM_1007396_1"	"RRAS2--Related RAS viral (r-ras) oncogene homolog 2"
1	10	14	"CGEN_HUM_1007400_1"	"MRAS--Muscle RAS oncogene homolog"
1	10	15	"CGEN_HUM_1007404_1"	"FGF5--Fibroblast growth factor 5"
1	10	16	"CGEN_HUM_1007420_1"	"TACC1--Transforming, acidic coiled-coil containing protein 1"
1	10	17	"CGEN_HUM_1007424_1"	"ETFA--Electron-transfer-flavoprotein, alpha polypeptide (glutaric aciduria II)"
1	10	18	"CGEN_HUM_1007428_1"	"MEIS1--Meis1, myeloid ecotropic viral integration site 1 homolog (mouse)"
1	10	19	"CGEN_HUM_1007444_1"	"MLL2--Myeloid/lymphoid or mixed-lineage leukemia 2"
1	10	20	"CGEN_HUM_1007448_1"	"MLLT3--Myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3"
1	10	21	"CGEN_HUM_1007452_1"	"SRC--V-src sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog (avian)"
1	10	22	"CGEN_HUM_1007468_1"	"MLLT4--Myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 4"
1	10	23	"CGEN_HUM_1007472_1"	"EXT1--Exostoses (multiple) 1"
1	10	24	"CGEN_HUM_1007476_1"	"PIK3CG--Phosphoinositide-3-kinase, catalytic, gamma polypeptide"
1	11	1	"CGEN_HUM_1007780_1"	"DKFZP434C245--WD repeat domain 51A"
