ATF	1
19	5
"Type=GenePix ArrayList V1.0"
"BlockCount=16"
"BlockType=0"
"Block1=	2040	17060	130	21	200	21	200"
"Block2=	6630	17060	130	21	200	21	200"
"Block3=	11190	17060	130	21	200	21	200"
"Block4=	15620	17060	130	21	200	21	200"
"Block5=	2040	21510	130	21	200	21	200"
"Block6=	6630	21510	130	21	200	21	200"
"Block7=	11190	21510	130	21	200	21	200"
"Block8=	15620	21510	130	21	200	21	200"
"Block9=	2040	25980	130	21	200	21	200"
"Block10=	6630	25980	130	21	200	21	200"
"Block11=	11190	25980	130	21	200	21	200"
"Block12=	15620	25980	130	21	200	21	200"
"Block13=	2040	30490	130	21	200	21	200"
"Block14=	6630	30490	130	21	200	21	200"
"Block15=	11190	30490	130	21	200	21	200"
"Block16=	15620	30490	130	21	200	21	200"
"Block"	"Row"	"Column"	"ID"	"Name"
1	2	6	RGIAE05	"ESTs"
1	2	7	RGIAE07	"pyrimidine binding protein 1"
1	2	8	RGIAE09	"Rattus norvegicus macrophage mi"
1	2	9	RGIAE11	"ESTs"
1	2	10	RGIAE25	"Tyrosine 3-monooxygenase/trypto"
1	2	11	RGIAE27	"opiod binding protein"
1	2	12	RGIAE29	"retinoblastoma protein"
1	2	13	RGIAE31	"adenylate kinase isozyme 1"
1	2	14	RGIAE33	"Unknown"
1	2	15	RGIAE35	"ESTs, Highly similar to ATPK_MO"
1	2	16	RGIAE49	"ADP-ribosylation factor 1"
1	2	17	RGIAE51	"pyruvate carboxylase"
1	2	18	RGIAE53	"R.norvegicus phosphoglycerate m"
1	2	19	RGIAE55	"ESTs"
1	2	20	RGIAE57	"carnitine palmityltransferase"
1	2	21	RGIAE59	"Unknown"
1	3	1	RGIAE73	"gamma-glutamylcysteine syntheta"
1	3	2	RGIAE75	"Rat testis-specific farnesyl py"
1	3	3	RGIAE77	"Unknown"
1	3	4	RGIAE79	"ornithine aminotransferase"
1	3	5	RGIAE81	"malate dehydrogenase   mito."
1	3	6	RGIAE83	"glucose-6-phosphate isomerase"
1	3	7	RGIAI01	"Unknown"
1	3	8	RGIAI03	"Unknown"
1	3	9	RGIAI05	"CD24 antigen"
1	3	10	RGIAI07	"ESTs"
1	3	11	RGIAI09	"Unknown"
1	3	12	RGIAI11	"ESTs"
1	3	13	RGIAI25	"ESTs, Weakly similar to HS9B_RA"
1	3	14	RGIAI27	"ESTs, Highly similar to JC5105"
1	3	15	RGIAI29	"R.norvegicus mRNA for D-dopachr"
1	3	16	RGIAI31	"ESTs, Moderately similar to Y33"
1	3	17	RGIAI33	"ESTs, Weakly similar to ACTB_HU"
1	3	18	RGIAI35	"ESTs, Weakly similar to coding"
1	3	19	RGIAI49	"Unknown"
1	3	20	RGIAI51	"ESTs, Moderately similar to F1F"
1	3	21	RGIAI53	"ESTs, Highly similar to AF13036"
1	4	1	RGIAI55	"Unknown"
1	4	2	RGIAI57	"Unknown"
1	4	3	RGIAI59	"Unknown"
1	4	4	RGIAI73	"Unknown"
1	4	5	RGIAI75	"Unknown"
1	4	6	RGIAI77	"Leukemia-associated  cytosolic"
1	4	7	RGIAI79	"Unknown"
1	4	8	RGIAI81	"Unknown"
1	4	9	RGIAI83	"Unknown"
1	4	10	RGIAM01	"ESTs, Highly similar to C10 [M."
1	4	11	RGIAM03	"ESTs"
1	4	12	RGIAM05	"Rat mRNA for myosin regulatory"
1	4	13	RGIAM07	"ESTs, Highly similar to neurona"
1	4	14	RGIAM09	"ESTs, Weakly similar to similar"
1	4	15	RGIAM11	"ESTs, Highly similar to CKS2_MO"
1	4	16	RGIAM25	"Rattus norvegicus 14-3-3 protei"
1	4	17	RGIAM27	"Rattus norvegicus 14-3-3 protei"
1	4	18	RGIAM29	"ESTs"
1	4	19	RGIAM31	"ESTs, Moderately similar to PIM"
1	4	20	RGIAM33	"Unknown"
1	4	21	RGIAM35	"ESTs, Highly similar to G6PI_MO"
1	5	1	RGIAM49	"Unknown"
1	5	2	RGIAM51	"ESTs, Highly similar to S61A_RA"
1	5	3	RGIAM53	"ESTs"
1	5	4	RGIAM55	"ESTs, Highly similar to THIO_RA"
1	5	5	RGIAM57	"ESTs, Highly similar to C54819"
1	5	6	RGIAM59	"ESTs"
1	5	7	RGIAM73	"Rat diazepam binding inhibitor"
1	5	8	RGIAM75	"Drosophila polarity gene (frizz"
1	5	9	RGIAM77	"ESTs"
1	5	10	RGIAM79	"ESTs"
1	5	11	RGIAM81	"Rattus norvegicus alpha-actinin"
1	5	12	RGIAM83	"ESTs, Highly similar to A49678"
1	5	13	RGIAQ01	"Rattus norvegicus cytochrome b5"
1	5	14	RGIAQ03	"ESTs"
1	5	15	RGIAQ05	"Rat gene for alpha-fibrinogen"
1	5	16	RGIAQ07	"ESTs, Highly similar to SMD2_HU"
1	5	17	RGIAQ09	"ESTs"
1	5	18	RGIAQ11	"ESTs"
1	5	19	RGIAQ25	"ESTs, Weakly similar to LIS1_MO"
1	5	20	RGIAQ27	"Unknown"
1	5	21	RGIAQ29	"Unknown"
1	6	1	RGIAQ31	"ESTs, Weakly similar to cDNA ES"
1	6	2	RGIAQ33	"ESTs"
1	6	3	RGIAQ35	"ESTs, Highly similar to NADH ox"
1	6	4	Rn-PC-17e1	"Unknown"
1	6	5	RGIAQ51	"ESTs"
1	6	6	RGIAQ53	"ESTs"
1	6	7	RGIAQ55	"ESTs, Moderately similar to 080"
1	6	8	RGIAQ57	"ESTs"
1	6	9	RGIAQ59	"ESTs"
1	6	10	RGIAQ73	"Unknown"
1	6	11	RGIAQ75	"regulator of G-protein signalin"
1	6	12	RGIAQ77	"Unknown"
1	6	13	RGIAQ79	"ESTs, Highly similar to tetrasp"
1	6	14	RGIAQ81	"Unknown"
1	6	15	RGIAQ83	"Rattus norvegicus Scd2 mRNA for"
1	6	16	Rn-PC-21a1	"no database match"
1	6	17	Rn-PC-21a3	"no database match"
1	6	18	Rn-PC-21a5	"DPC4  tumor suppressor"
1	6	19	Rn-PC-21a7	"E25B protein"
1	6	20	Rn-PC-21a9	"mitochondrial D-loop region"
1	6	21	Rn-PC-21a11	"no database match"
1	7	1	Rn-PC-21c1	"no database match"
1	7	2	Rn-PC-21c3	"inositol triphosphate receptor"
1	7	3	Rn-PC-21c5	"carrier protein-like (similar t"
1	7	4	Rn-PC-21c7	"H.sapiens hypothetical protein"
1	7	5	Rn-PC-21c9	"no database match"
1	7	6	Rn-PC-21c11	"no database match"
1	7	7	Rn-PC-21e1	"N-ras"
1	7	8	Rn-PC-21e3	"Unknown"
1	7	9	Rn-PC-21e5	"MUK  protein kinase"
1	7	10	Rn-PC-21e7	"stromelysin 3"
1	7	11	Rn-PC-21e9	"gelatinase A"
1	7	12	Rn-PC-21e11	"p38 mitogen activated activated"
1	7	13	Rn-PC-21g1	"no database match"
1	7	14	Rn-PC-21g3	"no database match"
1	7	15	Rn-PC-21g5	"melanocyte-specific gene 1-rela"
1	7	16	Rn-PC-21g7	"no database match"
1	7	17	Rn-PC-21g9	"6-phosphogluconate dehydrogenas"
1	7	18	Rn-PC-21g11	"phosphatidylinositol 3-kinase r"
1	7	19	RGIAZ01	"ESTs, Weakly similar to AF13989"
1	7	20	RGIAZ03	"ESTs, Weakly similar to MK14_RA"
1	7	21	RGIAZ05	"ESTs, Highly similar to putativ"
1	8	1	RGIAZ07	"ESTs"
1	8	2	RGIAZ09	"ESTs"
1	8	3	RGIAZ11	"ESTs, Moderately similar to AF1"
1	8	4	RGIAZ25	"ESTs"
1	8	5	RGIAZ27	"ESTs"
1	8	6	RGIAZ29	"ESTs, Highly similar to A44437"
1	8	7	RGIAZ31	"ESTs, Weakly similar to S12207"
1	8	8	RGIAZ33	"ESTs, Highly similar to A53300"
1	8	9	RGIAZ35	"ESTs"
1	8	10	RGIAZ49	"ESTs"
1	8	11	RGIAZ51	"ESTs, Highly similar to AF13036"
1	8	12	RGIAZ53	"ESTs"
1	8	13	RGIAZ55	"Unknown"
1	8	14	RGIAZ57	"Unknown"
1	8	15	RGIAZ59	"ESTs"
1	8	16	RGIAZ73	"ESTs, Highly similar to methyl-"
1	8	17	RGIAZ75	"Unknown"
1	8	18	RGIAZ77	"ESTs"
1	8	19	RGIAZ79	"ESTs, Weakly similar to Pro-Pol"
1	8	20	RGIAZ81	"ESTs, Highly similar to vascula"
1	8	21	Rn-PC-25g11	"Unknown"
1	9	1	RGIBD01	"ESTs"
1	9	2	RGIBD03	"ESTs"
1	9	3	RGIBD05	"ESTs"
1	9	4	RGIBD07	"ESTs, Highly similar to R29515_"
1	9	5	RGIBD09	"ESTs"
1	9	6	RGIBD11	"ESTs"
1	9	7	RGIBD25	"ESTs"
1	9	8	RGIBD27	"Rattus norvegicus apelin mRNA,"
1	9	9	RGIBD29	"ESTs"
1	9	10	RGIBD31	"ESTs"
1	9	11	RGIBD33	"ESTs"
1	9	12	RGIBD35	"ESTs"
1	9	13	RGIBD49	"Protein kinase, AMP-activated,"
1	9	14	RGIBD51	"ESTs"
1	9	15	RGIBD53	"ESTs, Highly similar to ORF is"
1	9	16	RGIBD55	"ESTs"
1	9	17	RGIBD57	"ESTs"
1	9	18	RGIBD59	"Unknown"
1	9	19	RGIBD73	"Unknown"
1	9	20	RGIBD75	"ESTs, Weakly similar to neurode"
1	9	21	RGIBD77	"ESTs"
1	10	1	RGIBD79	"ESTs"
1	10	2	RGIBD81	"ESTs, Highly similar to The KIA"
1	10	3	RGIBD83	"ESTs"
1	10	4	RGIBK01	"Unknown"
1	10	5	RGIBK03	"neurogenic differentiation 1"
1	10	6	RGIBK05	"ESTs"
1	10	7	RGIBK07	"Unknown"
1	10	8	RGIBK09	"Unknown"
1	10	9	RGIBK11	"coronin, actin binding protein"
1	10	10	RGIBK25	"Unknown"
1	10	11	RGIBK27	"ESTs"
1	10	12	RGIBK29	"ESTs, Highly similar to AF13120"
1	10	13	RGIBK31	"Unknown"
1	10	14	RGIBK33	"ESTs"
1	10	15	RGIBK35	"ESTs, Weakly similar to AF07703"
1	10	16	RGIBK49	"ESTs, Highly similar to NHPX_RA"
1	10	17	RGIBK51	"ESTs"
1	10	18	RGIBK53	"Unknown"
1	10	19	RGIBK55	"ESTs, Weakly similar to JANA_DR"
1	10	20	RGIBK57	"Rattus norvegicus staufen isofo"
1	10	21	RGIBK59	"Unknown"
1	11	1	RGIBK73	"Unknown"
1	11	2	RGIBK75	"ESTs, Highly similar to cornich"
1	11	3	RGIBK77	"ESTs"
1	11	4	RGIBK79	"Unknown"
1	11	5	RGIBK81	"R.norvegicus ASI mRNA for mamma"
1	11	6	RGIBK83	"Unknown"
1	11	7	RGIBX01	"ESTs, Weakly similar to S70642"
1	11	8	RGIBX03	"Rattus norvegicus PKC binding p"
1	11	9	RGIBX05	"ESTs"
1	11	10	RGIBX07	"Myristoylated alanine-rich prot"
1	11	11	RGIBX09	"ESTs"
1	11	12	RGIBX11	"Unknown"
1	11	13	RGIBX25	"ESTs"
1	11	14	RGIBX27	"ESTs, Highly similar to AF11577"
1	11	15	RGIBX29	"ESTs"
1	11	16	RGIBX31	"ESTs"
1	11	17	RGIBX33	"ESTs"
1	11	18	RGIBX35	"Unknown"
1	11	19	RGIBX49	"Unknown"
1	11	20	RGIBX51	"ESTs"
1	11	21	RGIBX53	"ESTs"
1	12	1	RGIBX55	"ESTs, Highly similar to sarcosi"
1	12	2	RGIBX57	"ESTs, Weakly similar to serine/"
1	12	3	RGIBX59	"ESTs"
1	12	4	RGIBX73	"Unknown"
1	12	5	RGIBX75	"ESTs, Moderately similar to Msx"
1	12	6	RGIBX77	"ESTs, Highly similar to DRIM pr"
1	12	7	RGIBX79	"ESTs"
1	12	8	RGIBX81	"Unknown"
1	12	9	RGIBX83	"ESTs"
1	12	10	RGICB01	"ESTs"
1	12	11	RGICB03	"ESTs, Weakly similar to hypothe"
1	12	12	RGICB05	"ESTs"
1	12	13	RGICB07	"ESTs"
1	12	14	RGICB09	"ESTs"
1	12	15	RGICB11	"ESTs"
1	12	16	RGICB25	"Rattus norvegicus interferon-in"
1	12	17	RGICB27	"ESTs"
1	12	18	RGICB29	"Unknown"
1	12	19	RGICB31	"ESTs"
1	12	20	RGICB33	"Unknown"
1	12	21	RGICB35	"ESTs"
1	13	1	RGICB49	"ESTs"
1	13	2	RGICB51	"ESTs, Weakly similar to SYB3_MO"
1	13	3	RGICB53	"ESTs"
1	13	4	RGICB55	"Rattus norvegicus mRNA for gale"
1	13	5	RGICB57	"ESTs"
1	13	6	RGICB59	"Lysosomal associated membrane p"
1	13	7	RGICB73	"ESTs, Highly similar to F25965"
1	13	8	RGICB75	"ESTs, Moderately similar to KIA"
1	13	9	RGICB77	"ESTs"
1	13	10	RGICB79	"ESTs"
1	13	11	RGICB81	"ESTs"
1	13	12	RGICB83	"ESTs"
1	13	13	RGICF01	"Unknown"
1	13	14	RGICF03	"Unknown"
1	13	15	RGICF05	"Rattus norvegicus Myx mRNA, com"
1	13	16	RGICF07	"ESTs, Highly similar to TL132 p"
1	13	17	RGICF09	"ESTs, Weakly similar to A60716"
1	13	18	RGICF11	"ESTs"
1	13	19	RGICF25	"Rattus norvegicus mRNA for RNA"
1	13	20	RGICF27	"ESTs, Moderately similar to c38"
1	13	21	RGICF29	"ESTs, Highly similar to AF15075"
1	14	1	RGICF31	"ESTs"
1	14	2	RGICF33	"ESTs, Moderately similar to KIA"
1	14	3	RGICF35	"ESTs, Moderately similar to PAG"
1	14	4	RGICF49	"ESTs"
1	14	5	RGICF51	"ESTs"
1	14	6	RGICF53	"Unknown"
1	14	7	RGICF55	"Unknown"
1	14	8	RGICF57	"28S rRNA"
1	14	9	RGICF59	"ESTs, Weakly similar to RNA bin"
1	14	10	RGICF73	"protein p9Ka homologous to calc"
1	14	11	RGICF75	"ESTs, Weakly similar to TVRTK6"
1	14	12	RGICF77	"ESTs"
1	14	13	RGICF79	"ESTs"
1	14	14	RGICF81	"Rattus norvegicus alpha-actinin"
1	14	15	RGICF83	"Unknown"
1	14	16	RGICI01	"ESTs, Weakly similar to JC1132"
1	14	17	RGICI03	"Undetermined - Clone info to be"
1	14	18	RGICI05	"Catecholamine-O-methyltransfera"
1	14	19	RGICI07	"ESTs, Weakly similar to CL36_RA"
1	14	20	RGICI09	"ESTs"
1	14	21	RGICI11	"Rattus norvegicus pro-alpha-2(I"
1	15	1	RGICI25	"ESTs"
1	15	2	RGICI27	"ESTs, Weakly similar to moira ["
1	15	3	RGICI29	"ESTs"
1	15	4	RGICI31	"Rattus norvegicus liver nuclear"
1	15	5	RGICI33	"Undetermined - Clone info to be"
1	15	6	RGICI35	"ESTs, Highly similar to initiat"
1	15	7	RGICI49	"ESTs"
1	15	8	RGICI51	"ESTs"
1	15	9	RGICI53	"Unknown"
1	15	10	RGICI55	"Undetermined - Clone info to be"
1	15	11	RGICI57	"Undetermined - Clone info to be"
1	15	12	RGICI59	"ESTs, Highly similar to KIAA033"
1	15	13	RGICI73	"Undetermined - Clone info to be"
1	15	14	RGICI75	"ESTs"
1	15	15	RGICI77	"Undetermined - Clone info to be"
1	15	16	RGICI79	"ESTs, Moderately similar to KIA"
1	15	17	RGICI81	"Undetermined - Clone info to be"
1	15	18	RGICI83	"ESTs"
1	15	19	RGIDQ01	"Undetermined - Clone info to be"
1	15	20	RGIDQ03	"Undetermined - Clone info to be"
1	15	21	RGIDQ05	"Undetermined - Clone info to be"
1	16	1	RGIDQ07	"ESTs"
1	16	2	RGIDQ09	"Rattus norvegicus CLN2 mRNA for"
1	16	3	RGIDQ11	"Unknown"
1	16	4	RGIDQ25	"Undetermined - Clone info to be"
1	16	5	RGIDQ27	"Undetermined - Clone info to be"
1	16	6	RGIDQ29	"R.norvegicus mRNA for growth ho"
1	16	7	RGIDQ31	"Rattus norvegicus 250 kDa estro"
1	16	8	RGIDQ33	"Rattus norvegicus Hsp70 binding"
1	16	9	RGIDQ35	"Rattus norvegicus prostasin mRN"
1	16	10	RGIDQ49	"ESTs"
1	16	11	RGIDQ51	"ESTs, Highly similar to PMS2_MO"
1	16	12	RGIDQ53	"Undetermined - Clone info to be"
1	16	13	RGIDQ55	"ESTs"
1	16	14	RGIDQ57	"ESTs, Weakly similar to MXI1_RA"
1	16	15	RGIDQ59	"ESTs"
1	16	16	RGIDQ73	"protein kinase C, zeta"
1	16	17	RGIDQ75	"Rat kidney Zn-peptidase aminope"
1	16	18	RGIDQ77	"Unknown"
1	16	19	RGIDQ79	"Undetermined - Clone info to be"
1	16	20	RGIDQ81	"ESTs"
1	16	21	RGIDQ83	"Leukocyte antigen (Ox-44)"
1	17	1	RGIDV01	"ESTs, Weakly similar to contain"
1	17	2	RGIDV03	"ESTs, Weakly similar to ER-60 p"
1	17	3	RGIDV05	"ESTs"
1	17	4	NCI-ATC-Rn:1009	"Undetermined - Clone info to be"
1	17	5	RGIDV09	"Rattus norvegicus intrinsic fac"
1	17	6	RGIDV11	"Rattus norvegicus Aspa mRNA for"
1	17	7	RGIDV25	"Unknown"
1	17	8	RGIDV27	"Rattus norvegicus NF-E2-related"
1	17	9	RGIDV29	"Undetermined - Clone info to be"
1	17	10	RGIDV31	"ESTs, Highly similar to HSPC017"
1	17	11	RGIDV33	"ESTs"
1	17	12	RGIDV35	"Unknown"
1	17	13	NCI-ATC-Rn:1009	"Undetermined - Clone info to be"
1	17	14	RGIDV51	"ESTs"
1	17	15	RGIDV53	"Undetermined - Clone info to be"
1	17	16	RGIDV55	"Rattus norvegicus mRNA for gale"
1	17	17	RGIDV57	"ESTs, Weakly similar to AF08253"
1	17	18	RGIDV59	"Undetermined - Clone info to be"
1	17	19	RGIDV73	"Undetermined - Clone info to be"
1	17	20	RGIDV75	"ESTs"
1	17	21	RGIDV77	"ESTs, Weakly similar to F25B5.3"
1	18	1	RGIDV79	"Rattus norvegicus junctional ad"
1	18	2	RGIDV81	"Undetermined - Clone info to be"
1	18	3	RGIDV83	"ESTs"
1	18	4	RGIEA01	"Undetermined - Clone info to be"
1	18	5	RGIEA03	"ESTs"
1	18	6	RGIEA05	"ESTs"
1	18	7	RGIEA07	"Undetermined - Clone info to be"
1	18	8	RGIEA09	"Unknown"
1	18	9	RGIEA11	"ESTs, Moderately similar to thy"
1	18	10	RGIEA25	"Undetermined - Clone info to be"
1	18	11	RGIEA27	"ESTs"
1	18	12	RGIEA29	"Undetermined - Clone info to be"
1	18	13	RGIEA31	"ESTs, Weakly similar to similar"
1	18	14	RGIEA33	"Undetermined - Clone info to be"
1	18	15	RGIEA35	"Unknown"
1	18	16	NCI-ATC-Rn:1013	"Undetermined - Clone info to be"
1	18	17	RGIEA51	"Undetermined - Clone info to be"
1	18	18	RGIEA53	"Unknown"
1	18	19	RGIEA55	"ESTs, Moderately similar to dJ3"
1	18	20	RGIEA57	"Superoxide dimutase 3"
1	18	21	RGIEA59	"ADP-ribosylation factor-like 1"
1	19	1	RGIEA73	"Undetermined - Clone info to be"
1	19	2	RGIEA75	"ESTs, Weakly similar to Similar"
1	19	3	RGIEA77	"ESTs"
1	19	4	RGIEA79	"ESTs, Moderately similar to GLM"
1	19	5	RGIEA81	"ESTs, Weakly similar to /predic"
1	19	6	RGIEA83	"casein kinase I delta"
1	19	7	RGIEF01	"ESTs"
1	19	8	RGIEF03	"ESTs"
1	19	9	RGIEF05	"ESTs"
1	19	10	NCI-ATC-Rn:1017	"Undetermined - Clone info to be"
1	19	11	RGIEF09	"ESTs"
1	19	12	RGIEF11	"Rattus norvegicus mRNA for seve"
1	19	13	RGIEF25	"ESTs"
1	19	14	RGIEF27	"ESTs"
1	19	15	RGIEF29	"ESTs"
1	19	16	RGIEF31	"Amyloid protein precursor-like"
1	19	17	RGIEF33	"ESTs, Weakly similar to AF14275"
1	19	18	RGIEF35	"ESTs"
1	19	19	RGIEF49	"ESTs"
1	19	20	RGIEF51	"ESTs"
1	19	21	RGIEF53	"Undetermined - Clone info to be"
1	20	1	RGIEF55	"ESTs"
1	20	2	RGIEF57	"ESTs, Highly similar to DYNC_HU"
1	20	3	RGIEF59	"ESTs"
1	20	4	RGIEF73	"Rattus norvegicus mRNA for HB2,"
1	20	5	RGIEF75	"ESTs, Highly similar to AF12326"
1	20	6	RGIEF77	"ESTs"
1	20	7	RGIEF79	"ESTs, Weakly similar to S19560"
1	20	8	RGIEF81	"ESTs"
1	20	9	RGIEF83	"Microvascular endothelial diffe"
1	20	10	RGIES01	"ESTs"
1	20	11	RGIES03	"Undetermined - Clone info to be"
1	20	12	RGIES05	"ESTs"
1	20	13	RGIES07	"ESTs"
1	20	14	RGIES09	"ESTs, Weakly similar to phenyle"
1	20	15	RGIES11	"Undetermined - Clone info to be"
1	20	16	RGIES25	"Undetermined - Clone info to be"
1	20	17	RGIES27	"ESTs"
1	20	18	RGIES29	"Gamma-glutamyl hydrolase"
1	20	19	RGIES31	"ESTs, Highly similar to hypothe"
1	20	20	RGIES33	"ESTs"
1	20	21	RGIES35	"ESTs, Highly similar to RM03_RA"
1	21	1	RGIES49	"Unknown"
1	21	2	RGIES51	"ESTs"
1	21	3	RGIES53	"Unknown"
1	21	4	RGIES55	"ESTs, Moderately similar to AF1"
1	21	5	RGIES57	"ESTs, Highly similar to COP9 co"
1	21	6	RGIES59	"ESTs, Moderately similar to SUR"
1	21	7	RGIES73	"ESTs"
1	21	8	RGIES75	"ESTs"
1	21	9	RGIES77	"Rattus norvegicus mRNA for BTE"
1	21	10	RGIES79	"ESTs"
1	21	11	RGIES81	"ESTs"
1	21	12	RGIES83	"ESTs"
1	21	13	empty	"Empty, Spot Not Printed"
1	21	14	empty	"Empty, Spot Not Printed"
1	21	15	empty	"Empty, Spot Not Printed"
1	21	16	empty	"Empty, Spot Not Printed"
1	21	17	empty	"Empty, Spot Not Printed"
1	21	18	empty	"Empty, Spot Not Printed"
1	21	19	empty	"Empty, Spot Not Printed"
1	21	20	empty	"Empty, Spot Not Printed"
1	21	21	empty	"Empty, Spot Not Printed"
2	1	1	RGIAB01	"Rat small nuclear ribonucleopar"
2	1	2	RGIAB03	"Rattus norvegicus prenylated SN"
2	1	3	RGIAB05	"C.elegans hypothetical protein"
2	1	4	RGIAB07	"Sec13"
2	1	5	RGIAB09	"proteasome (prosome, macropain)"
2	1	6	RGIAB11	"ESTs"
2	1	7	RGIAB25	"clathrin associated protein AP5"
2	1	8	RGIAB27	"Nerve growth factor receptor, f"
2	1	9	RGIAB29	"JunD  protooncogene"
2	1	10	RGIAB31	"ESTs, Weakly similar to adenyla"
2	1	11	RGIAB33	"R.norvegicus mRNA for ubiquitin"
2	1	12	RGIAB35	"proteasome (prosome, macropain)"
2	1	13	RGIAB49	"tyrosine hydroxylase"
2	1	14	RGIAB51	"Unknown"
2	1	15	RGIAB53	"Rattus norvegicus mRNA for cata"
2	1	16	RGIAB55	"Unknown"
2	1	17	RGIAB57	"Rat mRNA for HBP23 (heme-bindin"
2	1	18	RGIAB59	"Rat mRNA for beta COP"
2	1	19	RGIAB73	"Unknown"
2	1	20	RGIAB75	"ESTs, Moderately similar to unn"
2	1	21	RGIAB77	"ESTs"
2	2	1	RGIAB79	"ESTs, Moderately similar to Y10"
2	2	2	RGIAB81	"Rattus norvegicus nicotinic ace"
2	2	3	RGIAB83	"Unknown"
2	2	4	RGIAF01	"Farnesyltransferase, subunit al"
2	2	5	RGIAF03	"Unknown"
2	2	6	RGIAF05	"ESTs"
2	2	7	RGIAF07	"Peptidylglycine alpha-amidating"
2	2	8	RGIAF09	"Unknown"
2	2	9	RGIAF11	"ESTs"
2	2	10	RGIAF25	"ESTs, Highly similar to oral tu"
2	2	11	RGIAF27	"ESTs, Weakly similar to stimula"
2	2	12	RGIAF29	"ESTs"
2	2	13	RGIAF31	"Rattus norvegicus inositol poly"
2	2	14	RGIAF33	"R.norvegicus RCK beta3 mRNA"
2	2	15	RGIAF35	"R.norvegicus mRNA for dendrin"
2	2	16	RGIAF49	"Uteroglobin (Clara cell secreto"
2	2	17	RGIAF51	"Uteroglobin (Clara cell secreto"
2	2	18	RGIAF53	"Unknown"
2	2	19	RGIAF55	"Rattus norvegicus BCL2/adenovir"
2	2	20	RGIAF57	"Rattus norvegicus mRNA for prot"
2	2	21	RGIAF59	"Rattus norvegicus mRNA for hnRN"
2	3	1	RGIAF73	"ESTs"
2	3	2	RGIAF75	"ESTs, Highly similar to AF12482"
2	3	3	RGIAF77	"Rat lyn protein non-receptor ki"
2	3	4	RGIAF79	"ESTs"
2	3	5	RGIAF81	"Rattus norvegicus deubiquitinat"
2	3	6	RGIAF83	"Glucocorticoid receptor"
2	3	7	RGIAJ01	"R.norvegicus mRNA for Ig rearra"
2	3	8	RGIAJ03	"Rattus norvegicus VDAC2 mRNA fo"
2	3	9	RGIAJ05	"Rat major beta-globin mRNA, com"
2	3	10	RGIAJ07	"ESTs"
2	3	11	RGIAJ09	"Rattus norvegicus mindin precur"
2	3	12	RGIAJ11	"Unknown"
2	3	13	RGIAJ25	"lectin, galactose binding, solu"
2	3	14	RGIAJ27	"Rattus norvegicus deubiquitinat"
2	3	15	RGIAJ29	"ESTs"
2	3	16	RGIAJ31	"Murine thymoma viral (v-akt) on"
2	3	17	RGIAJ33	"Rattus norvegicus protein-tyros"
2	3	18	RGIAJ35	"Janus kinase 3,  protein-tyrosi"
2	3	19	RGIAJ49	"Unknown"
2	3	20	RGIAJ51	"ESTs"
2	3	21	RGIAJ53	"Rattus norvegicus bithoraxoid-l"
2	4	1	RGIAJ55	"Unknown"
